"ICRISAT_ac","Table_name","Mission_co","Collectors","Alternate_","Local_name","Species_nu","Cultivar_n","Biological","Donor_coop","Donor_coun","Date_recei","Date_of_co","Source_cou","Province","Location","Latitude","Longitude","Elevation","Genus","Species","Sauthor","Subsp","UID","IS_UNIQUE","TEST_TRAIN"
39864,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 53","","Kajagare",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/22/1993","UGA","Mbarara","Kibwera",0.53,30.709999,1270,"Sorghum","bicolor","(L.) Moench","bicolor",17074,TRUE,"TRAIN"
40009,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 355","","Namunsagala",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Jinja","Mutayi; Kagoma",0.55,33.209999,1130,"Sorghum","bicolor","(L.) Moench","bicolor",17077,TRUE,"TRAIN"
31227,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 372","Mafumo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Namandwa",0.55,33.150002,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17079,TRUE,"TRAIN"
31226,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 371","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kaliro 1W",0.56,33.299999,1190,"Sorghum","bicolor","(L.) Moench","bicolor",17080,TRUE,"TRAIN"
39904,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 157","","Kahini",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Mubende","Makonzi",0.58,31.83,1220,"Sorghum","bicolor","(L.) Moench","bicolor",17089,TRUE,"TRAIN"
40000,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 337","","Muwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/01/1993","UGA","","Namaliga; Luwero",0.58,32.549999,1200,"Sorghum","bicolor","(L.) Moench","bicolor",17092,TRUE,"TRAIN"
31201,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 346","Omubere",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Butalya, 1.5 Km from Busolwe",0.59,33.09,1230,"Sorghum","bicolor","(L.) Moench","bicolor",17093,TRUE,"TRAIN"
40384,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 72","","Mutamatama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Busowa",0.6,33.689999,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17096,TRUE,"TRAIN"
40377,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 59","","Mutamatama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Iganga","Busegi",0.62,33.490002,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17099,TRUE,"TRAIN"
39886,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 121","","Enkumba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/23/1993","UGA","Kabarole","Burungu",0.65,30.26,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17108,TRUE,"TRAIN"
39841,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 1","","Muwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/21/1993","UGA","Mpigi","Maya; Mawokota",0.66,32.119999,1200,"Sorghum","bicolor","(L.) Moench","bicolor",17112,TRUE,"TRAIN"
31440,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 596","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Fort Portal 12SE",0.67,30.280001,1640,"Sorghum","bicolor","(L.) Moench","bicolor",17114,TRUE,"TRAIN"
40003,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 346","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Mukono","Nsotoka",0.67,32.950001,1090,"Sorghum","bicolor","(L.) Moench","bicolor",17121,TRUE,"TRAIN"
40025,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 376","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/05/1993","UGA","Tororo","Konacentre",0.7,34.169998,1165,"Sorghum","bicolor","(L.) Moench","bicolor",17125,TRUE,"TRAIN"
35419,"ICRISATSOSORGHUM","ICRISAT-MISN-184","SRA 1","","Kayini",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/09/1991","01/25/1991","UGA","Luwero","Wobulenzi; Katikamu",0.72,32.299999,1290,"Sorghum","bicolor","(L.) Moench","bicolor",17131,TRUE,"TRAIN"
31182,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 327","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Tororo","Kisoko (West Budama)",0.73,34.099998,1350,"Sorghum","bicolor","(L.) Moench","bicolor",17132,TRUE,"TRAIN"
39907,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 161","","Namatera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Mubende","Bulyambidde",0.75,31.82,1220,"Sorghum","bicolor","(L.) Moench","bicolor",17157,TRUE,"TRAIN"
39875,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 96","","Katambindo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/23/1993","UGA","Bushenyi","Kagamba",0.82,30.16,1510,"Sorghum","bicolor","(L.) Moench","bicolor",17160,TRUE,"TRAIN"
31180,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 325","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Mbale","Molo; Bungokho",0.84,34.169998,1320,"Sorghum","bicolor","(L.) Moench","bicolor",17161,TRUE,"TRAIN"
39917,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 181","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","","Ngogolo; Lwero",0.85,32.470001,1140,"Sorghum","bicolor","(L.) Moench","bicolor",17163,TRUE,"TRAIN"
40017,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 365","","Muwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","","Namulanda; Lganga",0.9,33.349998,1130,"Sorghum","bicolor","(L.) Moench","bicolor",17166,TRUE,"TRAIN"
40439,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 219","","Namatera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/11/1993","UGA","Kiboga","Rweburirriza",0.91,31.77,1010,"Sorghum","bicolor","(L.) Moench","bicolor",17167,TRUE,"TRAIN"
39908,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 162","","Kayini",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Kiboga","Kitete",0.911,31.76,1170,"Sorghum","bicolor","(L.) Moench","bicolor",17170,TRUE,"TRAIN"
40014,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 363","","Mutama",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Kamuli","Busuta",0.95,33.110001,1125,"Sorghum","bicolor","(L.) Moench","bicolor",17172,TRUE,"TRAIN"
40018,"ICRISATSOSORGHUM","ICRISAT-MISN-201","GSO 366","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","02/04/1993","UGA","Palisa","Budaka",1.02,33.919998,1150,"Sorghum","bicolor","(L.) Moench","bicolor",17176,TRUE,"TRAIN"
31177,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 322","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Tororo","Angolol, Orujoi, 7 KM from Tororo",1.05,34.299999,1280,"Sorghum","bicolor","(L.) Moench","bicolor",17180,TRUE,"TRAIN"
31209,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 354","Kasunta",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Pallisa","Katiriyo; Kibuku",1.05,33.75,1220,"Sorghum","bicolor","(L.) Moench","bicolor",17183,TRUE,"TRAIN"
31167,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 312","Chuata",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Kibale","Mbale Tororo Road; Kibale 8S",1.05,34.02,1340,"Sorghum","bicolor","(L.) Moench","bicolor",17185,TRUE,"TRAIN"
39888,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 126","","Kahini",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/24/1993","UGA","Kabarole","Ntoroko road",1.07,30.26,1460,"Sorghum","bicolor","(L.) Moench","bicolor",17188,TRUE,"TRAIN"
40395,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 89","","Muwemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Mbale","Mabanga",1.08,34.169998,1080,"Sorghum","bicolor","(L.) Moench","bicolor",17189,TRUE,"TRAIN"
40393,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 87","","Kamuyemba",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/08/1993","UGA","Mbale","Mahai",1.08,34.16,1090,"Sorghum","bicolor","(L.) Moench","bicolor",17192,TRUE,"TRAIN"
35427,"ICRISATSOSORGHUM","ICRISAT-MISN-184","SRA 75","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/09/1991","01/31/1991","UGA","Hoima","Kisinsomya",1.1,31.799999,1190,"Sorghum","bicolor","(L.) Moench","bicolor",17197,TRUE,"TRAIN"
31197,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 342","Bel mobokere",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Nagongera; Serere 5W",1.13,34,1260,"Sorghum","bicolor","(L.) Moench","bicolor",17201,TRUE,"TRAIN"
31256,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 401","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kanyum 3N; Ariet",1.22,33.400002,1250,"Sorghum","bicolor","(L.) Moench","bicolor",17206,TRUE,"TRAIN"
31283,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 431","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kacwekano Dfi",1.3,30.57,2220,"Sorghum","bicolor","(L.) Moench","bicolor",17209,TRUE,"TRAIN"
30962,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 86","Awiagot",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Ibuje 4E",1.34,32.150002,960,"Sorghum","bicolor","(L.) Moench","bicolor",17210,TRUE,"TRAIN"
31247,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 392","Enyang",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Kumi","Ka Bata; Kumi 3E",1.35,33.400002,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17211,TRUE,"TRAIN"
30948,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 70","Nyang bel",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Apac","Apac 10S",1.4,32.349998,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17215,TRUE,"TRAIN"
39913,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGS 171","","Manza",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/25/1993","UGA","Hoima","Butanjwe",1.44,31.34,1180,"Sorghum","bicolor","(L.) Moench","bicolor",17221,TRUE,"TRAIN"
30890,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 1","Abir",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Soroti",1.45,33.450001,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17224,TRUE,"TRAIN"
30958,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 82","Awera-yakyak",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Awila 3N",1.47,32.299999,960,"Sorghum","bicolor","(L.) Moench","bicolor",17232,TRUE,"TRAIN"
31249,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 394","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Kumi","Kumi",1.48,33.93,1270,"Sorghum","bicolor","(L.) Moench","bicolor",17234,TRUE,"TRAIN"
40402,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 111","","Erepet",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/09/1993","UGA","Kumi","Kochekasula",1.49,33.919998,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17240,TRUE,"TRAIN"
30914,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 30","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Soroti 10NW",1.5,33.450001,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17242,TRUE,"TRAIN"
30911,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 26","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Soroti 12NW",1.5,33.25,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17244,TRUE,"TRAIN"
30916,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 33","Anyangoit",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Soroti 18NW",1.5,33.299999,1040,"Sorghum","bicolor","(L.) Moench","bicolor",17247,TRUE,"TRAIN"
40410,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 135","","Bell",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/09/1993","UGA","Soroti","Serere",1.51,33.450001,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17249,TRUE,"TRAIN"
30947,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 69","Awera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Apac","Apac 1S",1.55,32.25,1030,"Sorghum","bicolor","(L.) Moench","bicolor",17251,TRUE,"TRAIN"
30967,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 91","Awera-atar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Moroto","Atar; Kadam (Chekwii)",1.55,33.400002,960,"Sorghum","bicolor","(L.) Moench","bicolor",17252,TRUE,"TRAIN"
30965,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 89","Olukumony",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Inomo 1SW",1.55,32.400002,960,"Sorghum","bicolor","(L.) Moench","bicolor",17253,TRUE,"TRAIN"
35421,"ICRISATSOSORGHUM","ICRISAT-MISN-184","SRA 22","","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","10/09/1991","01/26/1991","UGA","Masindi","Kikoka",1.57,31.35,1155,"Sorghum","bicolor","(L.) Moench","bicolor",17254,TRUE,"TRAIN"
30942,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 64","Belatar",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","14 Eaduku",1.58,32.450001,1040,"Sorghum","bicolor","(L.) Moench","bicolor",17257,TRUE,"TRAIN"
31244,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 389","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Kumi","Asinge",1.58,33.900002,1240,"Sorghum","bicolor","(L.) Moench","bicolor",17259,TRUE,"TRAIN"
40407,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 128","","Edei",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/09/1993","UGA","Soroti","Kamod",1.58,33.349998,1010,"Sorghum","bicolor","(L.) Moench","bicolor",17261,TRUE,"TRAIN"
39921,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 188","","Akimali",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/28/1993","UGA","Masindi","Wakisani; Buruli",1.63,32.009998,1090,"Sorghum","bicolor","(L.) Moench","bicolor",17264,TRUE,"TRAIN"
40432,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 193","","Kabir",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Masindi","Dima",1.68,31.709999,970,"Sorghum","bicolor","(L.) Moench","bicolor",17269,TRUE,"TRAIN"
40417,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 159","","Enyang",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Soroti","Kakere",1.71,33.610001,990,"Sorghum","bicolor","(L.) Moench","bicolor",17282,TRUE,"TRAIN"
30932,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 52","Edgdg",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Kaberamado",1.73,33.169998,0,"Sorghum","bicolor","(L.) Moench","bicolor",17286,TRUE,"TRAIN"
40414,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 144","","Edeidei",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Soroti","Arapai",1.75,33.580002,970,"Sorghum","bicolor","(L.) Moench","bicolor",17287,TRUE,"TRAIN"
31188,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 333","Holish",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Ebijing, 1 Km Luminu",1.8,33.549999,1380,"Sorghum","bicolor","(L.) Moench","bicolor",17288,TRUE,"TRAIN"
30923,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 43","Ourien",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Lwala",1.8,32.830002,0,"Sorghum","bicolor","(L.) Moench","bicolor",17290,TRUE,"TRAIN"
30927,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 47","Mutema",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Kalaki",1.81,33.330002,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17292,TRUE,"TRAIN"
40419,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 166","","Seredo",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Soroti","Omarai",1.83,33.25,990,"Sorghum","bicolor","(L.) Moench","bicolor",17296,TRUE,"TRAIN"
30961,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 85","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Apac","Alengo; Maruzi",1.85,32.360001,970,"Sorghum","bicolor","(L.) Moench","bicolor",17297,TRUE,"TRAIN"
40423,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 174","","Edeidei",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Soroti","Alwa",1.85,33.169998,1010,"Sorghum","bicolor","(L.) Moench","bicolor",17298,TRUE,"TRAIN"
30904,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 17","Eidima",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Wera; Amuria",1.86,33.75,1070,"Sorghum","bicolor","(L.) Moench","bicolor",17301,TRUE,"TRAIN"
30918,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 37","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Otuboi 1N; Kalaki",1.91,33.299999,1115,"Sorghum","bicolor","(L.) Moench","bicolor",17302,TRUE,"TRAIN"
30903,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 16","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Soroti","Katakwi; Usuk",1.92,33.950001,1130,"Sorghum","bicolor","(L.) Moench","bicolor",17308,TRUE,"TRAIN"
39942,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 219","","Olukomony",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/28/1993","UGA","Apac","Amii; Maruzi",1.93,32.43,1100,"Sorghum","bicolor","(L.) Moench","bicolor",17309,TRUE,"TRAIN"
39939,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 215","","Iwuna",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/28/1993","UGA","Apac","Atopi; Maruzi",1.97,32.48,1100,"Sorghum","bicolor","(L.) Moench","bicolor",17311,TRUE,"TRAIN"
39947,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 234","","Abirarema",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/29/1993","UGA","Apac","Acero",1.98,32.529999,1075,"Sorghum","bicolor","(L.) Moench","bicolor",17314,TRUE,"TRAIN"
30987,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 111","Iluku-bata",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Bata 5S",2,33.099998,1020,"Sorghum","bicolor","(L.) Moench","bicolor",17328,TRUE,"TRAIN"
40425,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 179","","Bell",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Lira","Bardyang",2.03,32.900002,1000,"Sorghum","bicolor","(L.) Moench","bicolor",17330,TRUE,"TRAIN"
30984,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 108","Abako",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Abako 5S",2.1,33.099998,1060,"Sorghum","bicolor","(L.) Moench","bicolor",17331,TRUE,"TRAIN"
40401,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 106","","Ecenimunua",3559,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/09/1993","UGA","Kumi","Achuru",2.1,34.049999,1040,"Sorghum","bicolor","(L.) Moench","bicolor",17332,TRUE,"TRAIN"
30963,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 87","Awera-adyeda",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Loro",2.1,32.299999,950,"Sorghum","bicolor","(L.) Moench","bicolor",17333,TRUE,"TRAIN"
31074,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 208","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Minakulu 9S",2.1,32.169998,970,"Sorghum","bicolor","(L.) Moench","bicolor",17334,TRUE,"TRAIN"
39953,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 244","","Serena",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/29/1993","UGA","Apac","Arok",2.15,32.549999,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17335,TRUE,"TRAIN"
39997,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 331","","Kajwenge",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/31/1993","UGA","Masindi","Kasenyi",2.19,31.48,1150,"Sorghum","bicolor","(L.) Moench","bicolor",17343,TRUE,"TRAIN"
31077,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 211","Lawera-bobi",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Bobi 8W",2.24,32.119999,1000,"Sorghum","bicolor","(L.) Moench","bicolor",17348,TRUE,"TRAIN"
30968,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 92","Eluku",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","Lira","Lira",2.25,32.900002,990,"Sorghum","bicolor","(L.) Moench","bicolor",17350,TRUE,"TRAIN"
40428,"ICRISATSOSORGHUM","ICRISAT-MISN-208","RGW 182","","Serena",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/15/1994","08/10/1993","UGA","Lira","Angwetangwet",2.26,32.889999,1050,"Sorghum","bicolor","(L.) Moench","bicolor",17360,TRUE,"TRAIN"
39946,"ICRISATSOSORGHUM","ICRISAT-MISN-201","RGO 233","","Abir",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-N/A","N/A","09/16/1993","01/29/1993","UGA","Apac","Ayera",2.27,32.68,1060,"Sorghum","bicolor","(L.) Moench","bicolor",17368,TRUE,"TRAIN"
31151,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 295","",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Parombo 18NE",2.3,31.200001,730,"Sorghum","bicolor","(L.) Moench","bicolor",17369,TRUE,"TRAIN"
31079,"ICRISATSOSORGHUM","ICRISAT-MISN-N/A","","US 214","Lawera",3564,NA,"Traditional cultivar/Landrace","ICRISAT-COOP-0318","GBR","09/30/1986","","UGA","","Koc 18W",2.37,31.58,910,"Sorghum","bicolor","(L.) Moench","bicolor",17373,TRUE,"TRAIN"
