ID VARIABLE	VARIABLE	ID ESTACION	ESTACION
0103&sid	Velocidad Viento (10 min)	0035215020&sid	APTO YOPAL
0104&sid	Direccion Viento (10min)	0035215020&sid	APTO YOPAL
0105&sid	Vel Viento Max (1h)	0035215020&sid	APTO YOPAL
0107&sid	Dir Vel Max (1h)	0035215020&sid	APTO YOPAL
0108&sid	Temp Virtual (1h)	0035215020&sid	APTO YOPAL
0109&sid	Temp Max Virtual	0035215020&sid	APTO YOPAL
0110&sid	Temp Min Virtual	0035215020&sid	APTO YOPAL
0239&sid	Radiacion Global	0035215020&sid	APTO YOPAL
0240&sid	Precipitacion	0035215020&sid	APTO YOPAL
0255&sid	Presi髇 Atmosferica (1h)	0035215020&sid	APTO YOPAL
0310&sid	Precipitacion Acumulada Diaria	0035215020&sid	APTO YOPAL
9000&sid	Voltaje Acumulador	0035215020&sid	APTO YOPAL
0027&sid	Humedad aire 2 m	0036015020&sid	EL DIAMANTE
0068&sid	Temp Aire 2 m	0036015020&sid	EL DIAMANTE
0069&sid	Temp Max Aire 2 m	0036015020&sid	EL DIAMANTE
0070&sid	Temp Min Aire 2 m	0036015020&sid	EL DIAMANTE
0103&sid	Velocidad Viento (10 min)	0036015020&sid	EL DIAMANTE
0104&sid	Direccion Viento (10min)	0036015020&sid	EL DIAMANTE
0105&sid	Vel Viento Max (1h)	0036015020&sid	EL DIAMANTE
0107&sid	Dir Vel Max (1h)	0036015020&sid	EL DIAMANTE
0108&sid	Temp Virtual (1h)	0036015020&sid	EL DIAMANTE
0109&sid	Temp Max Virtual	0036015020&sid	EL DIAMANTE
0110&sid	Temp Min Virtual	0036015020&sid	EL DIAMANTE
0237&sid	Radiacion Visible	0036015020&sid	EL DIAMANTE
0239&sid	Radiacion Global	0036015020&sid	EL DIAMANTE
0240&sid	Precipitacion	0036015020&sid	EL DIAMANTE
0241&sid	Temp Suelo 10 cm	0036015020&sid	EL DIAMANTE
0242&sid	Temp Suelo 30 cm	0036015020&sid	EL DIAMANTE
0243&sid	Temp Suelo 50 cm	0036015020&sid	EL DIAMANTE
0245&sid	Humedad Suelo 10 cm	0036015020&sid	EL DIAMANTE
0246&sid	Humedad Suelo 30 cm	0036015020&sid	EL DIAMANTE
0247&sid	Humedad Suelo 50 cm - Falla tecnica	0036015020&sid	EL DIAMANTE
0255&sid	Presi髇 Atmosferica (1h)	0036015020&sid	EL DIAMANTE
0260&sid	Evaporaci髇	0036015020&sid	EL DIAMANTE
0310&sid	Precipitacion Acumulada Diaria	0036015020&sid	EL DIAMANTE
9000&sid	voltaje acumulador	0036015020&sid	EL DIAMANTE
0027&sid	Humedad aire 2 m	0037015030&sid	BERLIN
0068&sid	Temp Aire 2 m	0037015030&sid	BERLIN
0069&sid	Temp Max Aire 2 m	0037015030&sid	BERLIN
0070&sid	Temp Min Aire 2 m	0037015030&sid	BERLIN
0103&sid	Velocidad Viento (10 min)	0037015030&sid	BERLIN
0104&sid	Direccion Viento (10min)	0037015030&sid	BERLIN
0105&sid	Vel Viento Max (1h)	0037015030&sid	BERLIN
0107&sid	Dir Vel Max (1h)	0037015030&sid	BERLIN
0108&sid	Temp Virtual (1h)	0037015030&sid	BERLIN
0109&sid	Temp Max Virtual	0037015030&sid	BERLIN
0110&sid	Temp Min Virtual	0037015030&sid	BERLIN
0240&sid	Precipitacion	0037015030&sid	BERLIN
0241&sid	Temp Suelo 10 cm	0037015030&sid	BERLIN
0242&sid	Temp Suelo 30 cm	0037015030&sid	BERLIN
0243&sid	Temp Suelo 50 cm	0037015030&sid	BERLIN
0245&sid	Humedad Suelo 10 cm	0037015030&sid	BERLIN
0246&sid	Humedad Suelo 30 cm	0037015030&sid	BERLIN
0247&sid	Humedad Suelo 50 cm	0037015030&sid	BERLIN
0255&sid	Presi髇 Atmosferica (1h)	0037015030&sid	BERLIN
0260&sid	Evaporaci髇	0037015030&sid	BERLIN
0310&sid	Precipitacion Acumulada Diaria	0037015030&sid	BERLIN
9000&sid	Voltaje Acumulador	0037015030&sid	BERLIN
0230&sid	Nivel Instantaneo	0037057020&sid	ALCARAVAN
0231&sid	Nivel Maximo	0037057020&sid	ALCARAVAN
0232&sid	Nivel Minimo	0037057020&sid	ALCARAVAN
0240&sid	Precipitacion - (Falla Tecnica)	0037057020&sid	ALCARAVAN
0310&sid	Precipitacion Acumulada Diaria	0037057020&sid	ALCARAVAN
9000&sid	Voltaje Acumulador	0037057020&sid	ALCARAVAN
0230&sid	Nivel Instantaneo	0037057150&sid	PTO LLERAS ARAUCA
0231&sid	Nivel Maximo RLS	0037057150&sid	PTO LLERAS ARAUCA
0232&sid	Nivel Minimo	0037057150&sid	PTO LLERAS ARAUCA
0240&sid	Precipitacion	0037057150&sid	PTO LLERAS ARAUCA
0310&sid	Precipitacion Acumulada Diaria	0037057150&sid	PTO LLERAS ARAUCA
9000&sid	voltaje acumulador	0037057150&sid	PTO LLERAS ARAUCA
0230&sid	Nivel Instantaneo	0037057160&sid	PTE NTERNACIONAL
0231&sid	Nivel Maximo	0037057160&sid	PTE NTERNACIONAL
0232&sid	Nivel Minimo	0037057160&sid	PTE NTERNACIONAL
9000&sid	voltaje acumulador	0037057160&sid	PTE NTERNACIONAL
0027&sid	Humedad aire 2 m	0044015060&sid	ACDTO MOCOA
0068&sid	Temp Aire 2 m	0044015060&sid	ACDTO MOCOA
0069&sid	Temp Max Aire 2 m	0044015060&sid	ACDTO MOCOA
0070&sid	Temp Min Aire 2 m	0044015060&sid	ACDTO MOCOA
0103&sid	Velocidad Viento (10 min)	0044015060&sid	ACDTO MOCOA
0104&sid	Direccion Viento (10min)	0044015060&sid	ACDTO MOCOA
0105&sid	Vel Viento Max (1h)	0044015060&sid	ACDTO MOCOA
0107&sid	Dir Vel Max (1h)	0044015060&sid	ACDTO MOCOA
0108&sid	Temp Virtual (1h)	0044015060&sid	ACDTO MOCOA
0109&sid	Temp Max Virtual	0044015060&sid	ACDTO MOCOA
0110&sid	Temp Min Virtual	0044015060&sid	ACDTO MOCOA
0239&sid	Radiacion Global	0044015060&sid	ACDTO MOCOA
0240&sid	Precipitacion	0044015060&sid	ACDTO MOCOA
0255&sid	Presi髇 Atmosferica (1h)	0044015060&sid	ACDTO MOCOA
0310&sid	Precipitacion Acumulada Diaria	0044015060&sid	ACDTO MOCOA
9000&sid	voltaje acumulador	0044015060&sid	ACDTO MOCOA
0027&sid	Humedad aire 2 m	0044015070&sid	EL PEPINO
0068&sid	Temp Aire 2 m	0044015070&sid	EL PEPINO
0069&sid	Temp Max Aire 2 m	0044015070&sid	EL PEPINO
0070&sid	Temp Min Aire 2 m	0044015070&sid	EL PEPINO
0103&sid	Velocidad Viento (10 min)	0044015070&sid	EL PEPINO
0104&sid	Direccion Viento (10min)	0044015070&sid	EL PEPINO
0105&sid	Vel Viento Max (1h)	0044015070&sid	EL PEPINO
0107&sid	Dir Vel Max (1h)	0044015070&sid	EL PEPINO
0108&sid	Temp Virtual (1h)	0044015070&sid	EL PEPINO
0109&sid	Temp Max Virtual	0044015070&sid	EL PEPINO
0110&sid	Temp Min Virtual	0044015070&sid	EL PEPINO
0239&sid	Radiacion Global	0044015070&sid	EL PEPINO
0240&sid	Precipitacion	0044015070&sid	EL PEPINO
0245&sid	Humedad Suelo Largo	0044015070&sid	EL PEPINO
0246&sid	Humedad Suelo Corto	0044015070&sid	EL PEPINO
0310&sid	Precipitacion Acumulada Diaria	0044015070&sid	EL PEPINO
9000&sid	voltaje acumulador	0044015070&sid	EL PEPINO
0027&sid	Humedad aire 2 m	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0068&sid	Temp Aire 2 m	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0069&sid	Temp Max Aire 2 m	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0070&sid	Temp Min Aire 2 m	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0103&sid	Velocidad Viento (10 min)	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0104&sid	Direccion Viento (10min)	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0105&sid	Vel Viento Max (1h)	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0107&sid	Dir Vel Max (1h)	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0108&sid	Temp Virtual (1h)	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0109&sid	Temp Max Virtual	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0110&sid	Temp Min Virtual	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0239&sid	Radiacion Global	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0240&sid	Precipitacion	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0245&sid	Humedad Suelo Largo	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0246&sid	Humedad Suelo Corto	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0310&sid	Precipitacion Acumulada Diaria	0044035040&sid	FLORENCIA DESLIZAMIENTOS
9000&sid	voltaje acumulador	0044035040&sid	FLORENCIA DESLIZAMIENTOS
0027&sid	Humedad aire 2 m	0044035050&sid	MACAGUAL
0068&sid	Temp Aire 2 m	0044035050&sid	MACAGUAL
0069&sid	Temp Max Aire 2 m	0044035050&sid	MACAGUAL
0070&sid	Temp Min Aire 2 m	0044035050&sid	MACAGUAL
0103&sid	Velocidad Viento (10 min)	0044035050&sid	MACAGUAL
0104&sid	Direccion Viento (10min)	0044035050&sid	MACAGUAL
0105&sid	Vel Viento Max (1h)	0044035050&sid	MACAGUAL
0107&sid	Dir Vel Max (1h)	0044035050&sid	MACAGUAL
0108&sid	Temp Virtual (1h)	0044035050&sid	MACAGUAL
0109&sid	Temp Max Virtual	0044035050&sid	MACAGUAL
0110&sid	Temp Min Virtual	0044035050&sid	MACAGUAL
0239&sid	Radiacion Global	0044035050&sid	MACAGUAL
0240&sid	Precipitacion	0044035050&sid	MACAGUAL
0255&sid	Presi髇 Atmosferica (1h)	0044035050&sid	MACAGUAL
0310&sid	Precipitacion Acumulada Diaria	0044035050&sid	MACAGUAL
9000&sid	voltaje acumulador	0044035050&sid	MACAGUAL
0230&sid	Nivel Instantaneo	0044037040&sid	EL ROSARIO
0231&sid	Nivel Maximo	0044037040&sid	EL ROSARIO
0232&sid	Nivel Minimo	0044037040&sid	EL ROSARIO
0240&sid	precipitacion	0044037040&sid	EL ROSARIO
9000&sid	voltaje acumulador	0044037040&sid	EL ROSARIO
0230&sid	Nivel Instantaneo	0044037060&sid	FLORENCIA HACHA
0231&sid	Nivel Maximo	0044037060&sid	FLORENCIA HACHA
0232&sid	Nivel Minimo	0044037060&sid	FLORENCIA HACHA
0240&sid	precipitacion	0044037060&sid	FLORENCIA HACHA
0310&sid	Precipitacion Acumulada Diaria	0044037060&sid	FLORENCIA HACHA
9000&sid	voltaje acumulador	0044037060&sid	FLORENCIA HACHA
0027&sid	Humedad aire 2 m	0046015030&sid	SAN VICENTE DEL CAGUAN
0068&sid	Temp Aire 2 m	0046015030&sid	SAN VICENTE DEL CAGUAN
0069&sid	Temp Max Aire 2 m	0046015030&sid	SAN VICENTE DEL CAGUAN
0070&sid	Temp Min Aire 2 m	0046015030&sid	SAN VICENTE DEL CAGUAN
0103&sid	Velocidad Viento (10 min)	0046015030&sid	SAN VICENTE DEL CAGUAN
0104&sid	Direccion Viento (10min)	0046015030&sid	SAN VICENTE DEL CAGUAN
0105&sid	Vel Viento Max (1h)	0046015030&sid	SAN VICENTE DEL CAGUAN
0107&sid	Dir Vel Max (1h)	0046015030&sid	SAN VICENTE DEL CAGUAN
0108&sid	Temp Virtual (1h)	0046015030&sid	SAN VICENTE DEL CAGUAN
0109&sid	Temp Max Virtual	0046015030&sid	SAN VICENTE DEL CAGUAN
0110&sid	Temp Min Virtual	0046015030&sid	SAN VICENTE DEL CAGUAN
0239&sid	Radiacion Global	0046015030&sid	SAN VICENTE DEL CAGUAN
0240&sid	Precipitacion	0046015030&sid	SAN VICENTE DEL CAGUAN
0255&sid	Presi髇 Atmosferica (1h)	0046015030&sid	SAN VICENTE DEL CAGUAN
0310&sid	Precipitacion Acumulada Diaria	0046015030&sid	SAN VICENTE DEL CAGUAN
9000&sid	voltaje acumulador	0046015030&sid	SAN VICENTE DEL CAGUAN
0027&sid	Humedad aire 2 m	0047035030&sid	PNN LA PAYA
0068&sid	Temp Aire 2 m	0047035030&sid	PNN LA PAYA
0069&sid	Temp Max Aire 2 m	0047035030&sid	PNN LA PAYA
0070&sid	Temp Min Aire 2 m	0047035030&sid	PNN LA PAYA
0103&sid	Velocidad Viento (10 min)	0047035030&sid	PNN LA PAYA
0104&sid	Direccion Viento (10min)	0047035030&sid	PNN LA PAYA
0105&sid	Vel Viento Max (1h)	0047035030&sid	PNN LA PAYA
0107&sid	Dir Vel Max (1h)	0047035030&sid	PNN LA PAYA
0108&sid	Temp Virtual (1h)	0047035030&sid	PNN LA PAYA
0109&sid	Temp Max Virtual	0047035030&sid	PNN LA PAYA
0110&sid	Temp Min Virtual	0047035030&sid	PNN LA PAYA
0237&sid	Radiacion Visible	0047035030&sid	PNN LA PAYA
0239&sid	Radiacion Global	0047035030&sid	PNN LA PAYA
0240&sid	Precipitacion	0047035030&sid	PNN LA PAYA
0241&sid	Temp Suelo 10 cm	0047035030&sid	PNN LA PAYA
0242&sid	Temp Suelo 30 cm	0047035030&sid	PNN LA PAYA
0243&sid	Temp Suelo 50 cm	0047035030&sid	PNN LA PAYA
0245&sid	Humedad Suelo 10 cm	0047035030&sid	PNN LA PAYA
0246&sid	Humedad Suelo 30 cm	0047035030&sid	PNN LA PAYA
0247&sid	Humedad Suelo 50 cm	0047035030&sid	PNN LA PAYA
0255&sid	Presi髇 Atmosferica (1h)	0047035030&sid	PNN LA PAYA
0260&sid	Evaporaci髇	0047035030&sid	PNN LA PAYA
0310&sid	Precipitacion Acumulada Diaria	0047035030&sid	PNN LA PAYA
9000&sid	voltaje acumulador	0047035030&sid	PNN LA PAYA
0027&sid	H. aire 2m	0048015040&sid	PTO NARI袿
0068&sid	T. Aire 2m	0048015040&sid	PTO NARI袿
0069&sid	T. Max Aire 2m	0048015040&sid	PTO NARI袿
0070&sid	T. Min Aire 2m	0048015040&sid	PTO NARI袿
0103&sid	Velocidad Viento (10 min)	0048015040&sid	PTO NARI袿
0104&sid	Direccion Viento (10min)	0048015040&sid	PTO NARI袿
0105&sid	Vel Viento Max (1h)	0048015040&sid	PTO NARI袿
0106&sid	Tiempo Vel Max (1h)	0048015040&sid	PTO NARI袿
0107&sid	Dir Vel Max (1h)	0048015040&sid	PTO NARI袿
0108&sid	T.Virtual (1h)	0048015040&sid	PTO NARI袿
0109&sid	T. Max Virtual	0048015040&sid	PTO NARI袿
0110&sid	T. Min Virtual	0048015040&sid	PTO NARI袿
0237&sid	Radiacion Visible	0048015040&sid	PTO NARI袿
0239&sid	Radiacion Global	0048015040&sid	PTO NARI袿
0240&sid	Precipitacion	0048015040&sid	PTO NARI袿
0241&sid	T. Suelo 10cm	0048015040&sid	PTO NARI袿
0242&sid	T. Suelo 30cm	0048015040&sid	PTO NARI袿
0243&sid	T. Suelo 50cm	0048015040&sid	PTO NARI袿
0245&sid	H. Suelo 10cm	0048015040&sid	PTO NARI袿
0246&sid	H. Suelo 30cm	0048015040&sid	PTO NARI袿
0247&sid	H. Suelo 50cm	0048015040&sid	PTO NARI袿
0255&sid	Presi髇 Atm. (1h)	0048015040&sid	PTO NARI袿
0260&sid	Evaporaci髇	0048015040&sid	PTO NARI袿
0310&sid	Precipitacion Acumulada Diaria	0048015040&sid	PTO NARI袿
9000&sid	voltaje acumulador	0048015040&sid	PTO NARI袿
0027&sid	Humedad aire 2 m	0051025060&sid	BIOTOPO
0068&sid	Temp Aire 2 m	0051025060&sid	BIOTOPO
0069&sid	Temp Max Aire 2 m	0051025060&sid	BIOTOPO
0070&sid	Temp Min Aire 2 m	0051025060&sid	BIOTOPO
0103&sid	Velocidad Viento (10 min)	0051025060&sid	BIOTOPO
0104&sid	Direccion Viento (10min)	0051025060&sid	BIOTOPO
0105&sid	Vel Viento Max (1h)	0051025060&sid	BIOTOPO
0107&sid	Dir Vel Max (1h)	0051025060&sid	BIOTOPO
0108&sid	Temp Virtual (1h)	0051025060&sid	BIOTOPO
0109&sid	Temp Max Virtual	0051025060&sid	BIOTOPO
0110&sid	Temp Min Virtual	0051025060&sid	BIOTOPO
0237&sid	Radiacion Visible	0051025060&sid	BIOTOPO
0239&sid	Radiacion Global	0051025060&sid	BIOTOPO
0240&sid	Precipitacion	0051025060&sid	BIOTOPO
0241&sid	Temp Suelo 10 cm	0051025060&sid	BIOTOPO
0242&sid	Temp Suelo 30 cm	0051025060&sid	BIOTOPO
0243&sid	Temp Suelo 50 cm	0051025060&sid	BIOTOPO
0245&sid	Humedad Suelo 10 cm	0051025060&sid	BIOTOPO
0246&sid	Humedad Suelo 30 cm	0051025060&sid	BIOTOPO
0247&sid	Humedad Suelo 50 cm	0051025060&sid	BIOTOPO
0255&sid	Presi髇 Atmosferica (1h)	0051025060&sid	BIOTOPO
0260&sid	Evaporaci髇	0051025060&sid	BIOTOPO
9000&sid	voltaje acumulador	0051025060&sid	BIOTOPO
0027&sid	Humedad aire 2 m	0051025070&sid	RICAURTE
0068&sid	Temp Aire 2 m	0051025070&sid	RICAURTE
0069&sid	Temp Max Aire 2 m	0051025070&sid	RICAURTE
0070&sid	Temp Min Aire 2 m	0051025070&sid	RICAURTE
0103&sid	Velocidad Viento (10 min)	0051025070&sid	RICAURTE
0104&sid	Direccion Viento (10min)	0051025070&sid	RICAURTE
0105&sid	Vel Viento Max (1h)	0051025070&sid	RICAURTE
0107&sid	Dir Vel Max (1h)	0051025070&sid	RICAURTE
0108&sid	Temp Virtual (1h)	0051025070&sid	RICAURTE
0109&sid	Temp Max Virtual	0051025070&sid	RICAURTE
0110&sid	Temp Min Virtual	0051025070&sid	RICAURTE
0239&sid	Radiacion Global	0051025070&sid	RICAURTE
0240&sid	Precipitacion	0051025070&sid	RICAURTE
0245&sid	Humedad Suelo Largo	0051025070&sid	RICAURTE
0246&sid	Humedad Suelo Corto	0051025070&sid	RICAURTE
0310&sid	Precipitacion Acumulada Diaria	0051025070&sid	RICAURTE
9000&sid	voltaje acumulador	0051025070&sid	RICAURTE
0230&sid	Nivel Instantaneo	0051027060&sid	SAN JUAN MIRA
0231&sid	Nivel Maximo	0051027060&sid	SAN JUAN MIRA
0232&sid	Nivel Minimo	0051027060&sid	SAN JUAN MIRA
0240&sid	precipitacion	0051027060&sid	SAN JUAN MIRA
0310&sid	Precipitacion Acumulada Diaria	0051027060&sid	SAN JUAN MIRA
9000&sid	voltaje acumulador	0051027060&sid	SAN JUAN MIRA
0230&sid	Nivel instantaneo	0051039010&sid	TUMACO
0231&sid	Nivel M醲imo	0051039010&sid	TUMACO
0232&sid	Nivel M韓imo	0051039010&sid	TUMACO
0240&sid	Precipitacion	0051039010&sid	TUMACO
0310&sid	Precipitacion Acumulada Diaria	0051039010&sid	TUMACO
9000&sid	voltaje acumulador	0051039010&sid	TUMACO
0027&sid	Humedad aire 2 m	0052015050&sid	BALBOA
0068&sid	Temp Aire 2 m	0052015050&sid	BALBOA
0069&sid	Temp Max Aire 2 m	0052015050&sid	BALBOA
0070&sid	Temp Min Aire 2 m	0052015050&sid	BALBOA
0103&sid	Velocidad Viento (10 min)	0052015050&sid	BALBOA
0104&sid	Direccion Viento (10min)	0052015050&sid	BALBOA
0105&sid	Vel Viento Max (1h)	0052015050&sid	BALBOA
0107&sid	Dir Vel Max (1h)	0052015050&sid	BALBOA
0108&sid	Temp Virtual (1h)	0052015050&sid	BALBOA
0109&sid	Temp Max Virtual	0052015050&sid	BALBOA
0110&sid	Temp Min Virtual	0052015050&sid	BALBOA
0239&sid	Radiacion Global	0052015050&sid	BALBOA
0240&sid	Precipitacion	0052015050&sid	BALBOA
0245&sid	Humedad Suelo corto	0052015050&sid	BALBOA
0246&sid	Humedad Suelo largo	0052015050&sid	BALBOA
0310&sid	Precipitacion Acumulada Diaria	0052015050&sid	BALBOA
9000&sid	Voltaje Acumulador	0052015050&sid	BALBOA
0027&sid	Humedad aire 2 m	0052025080&sid	ESTRECHO PATIA
0030&sid	Humedad Aire 10 cm	0052025080&sid	ESTRECHO PATIA
0068&sid	Temp Aire 2 m	0052025080&sid	ESTRECHO PATIA
0069&sid	Temp Max Aire 2 m	0052025080&sid	ESTRECHO PATIA
0070&sid	Temp Min Aire 2 m	0052025080&sid	ESTRECHO PATIA
0075&sid	Temp Aire 10 cm	0052025080&sid	ESTRECHO PATIA
0076&sid	Temp Max Aire 10 cm	0052025080&sid	ESTRECHO PATIA
0077&sid	Temp Min Aire 10 cm	0052025080&sid	ESTRECHO PATIA
0103&sid	Velocidad Viento (10 min)	0052025080&sid	ESTRECHO PATIA
0104&sid	Direccion Viento (10min)	0052025080&sid	ESTRECHO PATIA
0105&sid	Vel Viento Max (1h)	0052025080&sid	ESTRECHO PATIA
0107&sid	Dir Vel Max (1h)	0052025080&sid	ESTRECHO PATIA
0108&sid	Temp Virtual (1h)	0052025080&sid	ESTRECHO PATIA
0109&sid	Temp Max Virtual	0052025080&sid	ESTRECHO PATIA
0110&sid	Temp Min Virtual	0052025080&sid	ESTRECHO PATIA
0237&sid	Radiacion Visible	0052025080&sid	ESTRECHO PATIA
0239&sid	Radiacion Global	0052025080&sid	ESTRECHO PATIA
0240&sid	Precipitacion	0052025080&sid	ESTRECHO PATIA
0260&sid	Evaporaci髇	0052025080&sid	ESTRECHO PATIA
0263&sid	Humedad Suelo 20 cm	0052025080&sid	ESTRECHO PATIA
0264&sid	Temp Suelo 20 cm	0052025080&sid	ESTRECHO PATIA
0310&sid	Precipitacion Acumulada Diaria	0052025080&sid	ESTRECHO PATIA
9000&sid	voltaje acumulador	0052025080&sid	ESTRECHO PATIA
0027&sid	Humedad aire 2 m	0052025090&sid	LA SIERRA
0068&sid	Temp Aire 2 m	0052025090&sid	LA SIERRA
0069&sid	Temp Max Aire 2 m	0052025090&sid	LA SIERRA
0070&sid	Temp Min Aire 2 m	0052025090&sid	LA SIERRA
0103&sid	Velocidad Viento (10 min)	0052025090&sid	LA SIERRA
0104&sid	Direccion Viento (10min)	0052025090&sid	LA SIERRA
0105&sid	Vel Viento Max (1h)	0052025090&sid	LA SIERRA
0107&sid	Dir Vel Max (1h)	0052025090&sid	LA SIERRA
0108&sid	Temp Virtual (1h)	0052025090&sid	LA SIERRA
0109&sid	Temp Max Virtual	0052025090&sid	LA SIERRA
0110&sid	Temp Min Virtual	0052025090&sid	LA SIERRA
0239&sid	Radiacion Global	0052025090&sid	LA SIERRA
0240&sid	Precipitacion	0052025090&sid	LA SIERRA
0245&sid	Humedad Suelo corto	0052025090&sid	LA SIERRA
0246&sid	Humedad Suelo largo	0052025090&sid	LA SIERRA
0310&sid	Precipitacion Acumulada Diaria	0052025090&sid	LA SIERRA
9000&sid	voltaje acumulador	0052025090&sid	LA SIERRA
0027&sid	Humedad aire 2 m	0052035040&sid	VIENTO LIBRE
0030&sid	Humedad Aire 10 cm	0052035040&sid	VIENTO LIBRE
0068&sid	Temp Aire 2 m	0052035040&sid	VIENTO LIBRE
0069&sid	Temp Max Aire 2 m	0052035040&sid	VIENTO LIBRE
0070&sid	Temp Min Aire 2 m	0052035040&sid	VIENTO LIBRE
0075&sid	Temp Aire 10 cm	0052035040&sid	VIENTO LIBRE
0076&sid	Temp Max Aire 10 cm	0052035040&sid	VIENTO LIBRE
0077&sid	Temp Min Aire 10 cm	0052035040&sid	VIENTO LIBRE
0103&sid	Velocidad Viento (10 min)	0052035040&sid	VIENTO LIBRE
0104&sid	Direccion Viento (10min)	0052035040&sid	VIENTO LIBRE
0105&sid	Vel Viento Max (1h)	0052035040&sid	VIENTO LIBRE
0107&sid	Dir Vel Max (1h)	0052035040&sid	VIENTO LIBRE
0108&sid	Temp Virtual (1h)	0052035040&sid	VIENTO LIBRE
0109&sid	Temp Max Virtual	0052035040&sid	VIENTO LIBRE
0110&sid	Temp Min Virtual	0052035040&sid	VIENTO LIBRE
0237&sid	Radiacion Visible	0052035040&sid	VIENTO LIBRE
0239&sid	Radiacion Global	0052035040&sid	VIENTO LIBRE
0240&sid	Precipitacion	0052035040&sid	VIENTO LIBRE
0260&sid	Evaporaci髇	0052035040&sid	VIENTO LIBRE
0263&sid	Temp Suelo 20 cm	0052035040&sid	VIENTO LIBRE
0264&sid	Humedad Suelo 20 cm	0052035040&sid	VIENTO LIBRE
9000&sid	voltaje acumulador	0052035040&sid	VIENTO LIBRE
0027&sid	Humedad aire 2 m	0052045080&sid	UNIV DE NARI袿
0068&sid	Temp Aire 2 m	0052045080&sid	UNIV DE NARI袿
0069&sid	Temp Max Aire 2 m	0052045080&sid	UNIV DE NARI袿
0070&sid	Temp Min Aire 2 m	0052045080&sid	UNIV DE NARI袿
0103&sid	Velocidad Viento (10 min)	0052045080&sid	UNIV DE NARI袿
0104&sid	Direccion Viento (10min)	0052045080&sid	UNIV DE NARI袿
0105&sid	Vel Viento Max (1h)	0052045080&sid	UNIV DE NARI袿
0107&sid	Dir Vel Max (1h)	0052045080&sid	UNIV DE NARI袿
0108&sid	Temp Virtual (1h)	0052045080&sid	UNIV DE NARI袿
0109&sid	Temp Max Virtual	0052045080&sid	UNIV DE NARI袿
0110&sid	Temp Min Virtual	0052045080&sid	UNIV DE NARI袿
0239&sid	Radiacion Global	0052045080&sid	UNIV DE NARI袿
0240&sid	Precipitacion	0052045080&sid	UNIV DE NARI袿
0255&sid	Presi髇 Atmosferica (1h)	0052045080&sid	UNIV DE NARI袿
9000&sid	voltaje acumulador	0052045080&sid	UNIV DE NARI袿
0027&sid	Humedad aire 2 m	0052055150&sid	CERRO PARAMO PUERRES
0068&sid	Temp Aire 2 m	0052055150&sid	CERRO PARAMO PUERRES
0069&sid	Temp Max Aire 2 m	0052055150&sid	CERRO PARAMO PUERRES
0070&sid	Temp Min Aire 2 m	0052055150&sid	CERRO PARAMO PUERRES
0103&sid	Velocidad Viento (10 min)	0052055150&sid	CERRO PARAMO PUERRES
0104&sid	Direccion Viento (10min)	0052055150&sid	CERRO PARAMO PUERRES
0105&sid	Vel Viento Max (1h)	0052055150&sid	CERRO PARAMO PUERRES
0107&sid	Dir Vel Max (1h)	0052055150&sid	CERRO PARAMO PUERRES
0108&sid	Temp Virtual (1h)	0052055150&sid	CERRO PARAMO PUERRES
0109&sid	Temp Max Virtual	0052055150&sid	CERRO PARAMO PUERRES
0110&sid	Temp Min Virtual	0052055150&sid	CERRO PARAMO PUERRES
0237&sid	Radiacion Visible	0052055150&sid	CERRO PARAMO PUERRES
0239&sid	Radiacion Global	0052055150&sid	CERRO PARAMO PUERRES
0240&sid	Precipitacion	0052055150&sid	CERRO PARAMO PUERRES
0241&sid	Temp Suelo 10 cm	0052055150&sid	CERRO PARAMO PUERRES
0242&sid	Temp Suelo 30 cm	0052055150&sid	CERRO PARAMO PUERRES
0243&sid	Temp Suelo 50 cm	0052055150&sid	CERRO PARAMO PUERRES
0245&sid	Humedad Suelo 10 cm	0052055150&sid	CERRO PARAMO PUERRES
0246&sid	Humedad Suelo 30 cm	0052055150&sid	CERRO PARAMO PUERRES
0247&sid	Humedad Suelo 50 cm	0052055150&sid	CERRO PARAMO PUERRES
0255&sid	Presi髇 Atmosferica (1h)	0052055150&sid	CERRO PARAMO PUERRES
0260&sid	Evaporaci髇	0052055150&sid	CERRO PARAMO PUERRES
0310&sid	Precipitacion Acumulada Diaria	0052055150&sid	CERRO PARAMO PUERRES
9000&sid	voltaje acumulador	0052055150&sid	CERRO PARAMO PUERRES
0027&sid	Humedad aire 2 m	0052055160&sid	VOLCAN CHILES
